constituency,Aam Janata Unnayan party_candidate,Aam Janata Unnayan party_total_votes,Aam Janata Unnayan party_vote_share,Akhil Bharatiya Gorkha League_candidate,Akhil Bharatiya Gorkha League_total_votes,Akhil Bharatiya Gorkha League_vote_share,All India Forward Bloc_candidate,All India Forward Bloc_total_votes,All India Forward Bloc_vote_share,All India Majlis-E-Inquilab-E-Millat_candidate,All India Majlis-E-Inquilab-E-Millat_total_votes,All India Majlis-E-Inquilab-E-Millat_vote_share,All India Majlis-E-Ittehadul Muslimeen_candidate,All India Majlis-E-Ittehadul Muslimeen_total_votes,All India Majlis-E-Ittehadul Muslimeen_vote_share,All India Secular Front_candidate,All India Secular Front_total_votes,All India Secular Front_vote_share,All India Trinamool Congress_candidate,All India Trinamool Congress_total_votes,All India Trinamool Congress_vote_share,Ambedkarite Party of India_candidate,Ambedkarite Party of India_total_votes,Ambedkarite Party of India_vote_share,Amra Bangalee_candidate,Amra Bangalee_total_votes,Amra Bangalee_vote_share,Bahujan Mukti Party_candidate,Bahujan Mukti Party_total_votes,Bahujan Mukti Party_vote_share,Bahujan Samaj Party_candidate,Bahujan Samaj Party_total_votes,Bahujan Samaj Party_vote_share,Bharateeya Manavadhikar party_candidate,Bharateeya Manavadhikar party_total_votes,Bharateeya Manavadhikar party_vote_share,Bharatiya Gorkha Prajatantrik Morcha_candidate,Bharatiya Gorkha Prajatantrik Morcha_total_votes,Bharatiya Gorkha Prajatantrik Morcha_vote_share,Bharatiya Janata Party_candidate,Bharatiya Janata Party_total_votes,Bharatiya Janata Party_vote_share,Bharatiya National Janata Dal_candidate,Bharatiya National Janata Dal_total_votes,Bharatiya National Janata Dal_vote_share,Bharatiya Nyay-Adhikar Raksha Party_candidate,Bharatiya Nyay-Adhikar Raksha Party_total_votes,Bharatiya Nyay-Adhikar Raksha Party_vote_share,Bharatiya Rashtriya Forward Bloc_candidate,Bharatiya Rashtriya Forward Bloc_total_votes,Bharatiya Rashtriya Forward Bloc_vote_share,Bhartiya Lokmat Rashtrawadi Party_candidate,Bhartiya Lokmat Rashtrawadi Party_total_votes,Bhartiya Lokmat Rashtrawadi Party_vote_share,Bhartiya Rashtriya Dal_candidate,Bhartiya Rashtriya Dal_total_votes,Bhartiya Rashtriya Dal_vote_share,Bhumiputra United Party_candidate,Bhumiputra United Party_total_votes,Bhumiputra United Party_vote_share,Communist Party of India_candidate,Communist Party of India_total_votes,Communist Party of India_vote_share,Communist Party of India (Marxist)_candidate,Communist Party of India (Marxist)_total_votes,Communist Party of India (Marxist)_vote_share,Communist Party of India (Marxist-Leninist) (Liberation)_candidate,Communist Party of India (Marxist-Leninist) (Liberation)_total_votes,Communist Party of India (Marxist-Leninist) (Liberation)_vote_share,Gana Suraksha Party_candidate,Gana Suraksha Party_total_votes,Gana Suraksha Party_vote_share,Gondvana Gantantra Party_candidate,Gondvana Gantantra Party_total_votes,Gondvana Gantantra Party_vote_share,Guruchand Sena Dal_candidate,Guruchand Sena Dal_total_votes,Guruchand Sena Dal_vote_share,Hindu Samaj Party_candidate,Hindu Samaj Party_total_votes,Hindu Samaj Party_vote_share,Independent_candidate,Independent_total_votes,Independent_vote_share,Independent Nationalist Front_candidate,Independent Nationalist Front_total_votes,Independent Nationalist Front_vote_share,Indian National Congress_candidate,Indian National Congress_total_votes,Indian National Congress_vote_share,Indian National League_candidate,Indian National League_total_votes,Indian National League_vote_share,Indian National Socialistic Action Forces_candidate,Indian National Socialistic Action Forces_total_votes,Indian National Socialistic Action Forces_vote_share,Indian Union Muslim League_candidate,Indian Union Muslim League_total_votes,Indian Union Muslim League_vote_share,Indian Unity Centre_candidate,Indian Unity Centre_total_votes,Indian Unity Centre_vote_share,Jamat-E-Seratul Mustakim_candidate,Jamat-E-Seratul Mustakim_total_votes,Jamat-E-Seratul Mustakim_vote_share,Jan Sangh Party_candidate,Jan Sangh Party_total_votes,Jan Sangh Party_vote_share,Jatiya Unnayan Party_candidate,Jatiya Unnayan Party_total_votes,Jatiya Unnayan Party_vote_share,Jharkhand Loktantrik Krantikari Morcha_candidate,Jharkhand Loktantrik Krantikari Morcha_total_votes,Jharkhand Loktantrik Krantikari Morcha_vote_share,Justice and Development Party_candidate,Justice and Development Party_total_votes,Justice and Development Party_vote_share,Kamatapur People's Party (United)_candidate,Kamatapur People's Party (United)_total_votes,Kamatapur People's Party (United)_vote_share,Magadh Congress of India_candidate,Magadh Congress of India_total_votes,Magadh Congress of India_vote_share,Mera Bharat Mahan Party_candidate,Mera Bharat Mahan Party_total_votes,Mera Bharat Mahan Party_vote_share,Mulnibasi Party of India_candidate,Mulnibasi Party of India_total_votes,Mulnibasi Party of India_vote_share,National Republic Party Of India_candidate,National Republic Party Of India_total_votes,National Republic Party Of India_vote_share,Nationalist Conservative Party_candidate,Nationalist Conservative Party_total_votes,Nationalist Conservative Party_vote_share,None of the Above_candidate,None of the Above_total_votes,None of the Above_vote_share,North Bengal People's Party_candidate,North Bengal People's Party_total_votes,North Bengal People's Party_vote_share,Party for Democratic Socialism_candidate,Party for Democratic Socialism_total_votes,Party for Democratic Socialism_vote_share,Peoples Party of India (Democratic)_candidate,Peoples Party of India (Democratic)_total_votes,Peoples Party of India (Democratic)_vote_share,Prajashakti Party Samdarshi_candidate,Prajashakti Party Samdarshi_total_votes,Prajashakti Party Samdarshi_vote_share,Rashtriya Lok Janshakti Party_candidate,Rashtriya Lok Janshakti Party_total_votes,Rashtriya Lok Janshakti Party_vote_share,Rashtriya Secular Majlis Party_candidate,Rashtriya Secular Majlis Party_total_votes,Rashtriya Secular Majlis Party_vote_share,Rastriya Aam Jan Seva Party_candidate,Rastriya Aam Jan Seva Party_total_votes,Rastriya Aam Jan Seva Party_vote_share,Revolutionary Socialist Party_candidate,Revolutionary Socialist Party_total_votes,Revolutionary Socialist Party_vote_share,Right to Recall Party_candidate,Right to Recall Party_total_votes,Right to Recall Party_vote_share,Samata Party_candidate,Samata Party_total_votes,Samata Party_vote_share,Social Democratic Party Of India_candidate,Social Democratic Party Of India_total_votes,Social Democratic Party Of India_vote_share,Socialist Party (India)_candidate,Socialist Party (India)_total_votes,Socialist Party (India)_vote_share,Socialist Unity Centre Of India (COMMUNIST)_candidate,Socialist Unity Centre Of India (COMMUNIST)_total_votes,Socialist Unity Centre Of India (COMMUNIST)_vote_share,Swaraj India_candidate,Swaraj India_total_votes,Swaraj India_vote_share,Vikas India Party_candidate,Vikas India Party_total_votes,Vikas India Party_vote_share,Welfare Party Of India_candidate,Welfare Party Of India_total_votes,Welfare Party Of India_vote_share,West Bengal Socialist Party_candidate,West Bengal Socialist Party_total_votes,West Bengal Socialist Party_vote_share
KANTHI UTTAR - 213,,,,,,,,,,,,,,,,,,,DEBASIS BHUNYA,110033,44.12,,,,,,,,,,,,,,,,,,,SUMITA SINHA,130088,52.16,,,,,,,,,,,,,,,,,,,,,,SUTANU MAITY,4645,1.86,,,,,,,,,,,,,,,,UMARANI GURIA,639,0.26,,,,SUBRATA MAHAPATRA,983,0.39,,,,,,,,,,SWAPAN GHORAI,256,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1467,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBHASH CHANDRA PARIA,686,0.28,,,,,,,,,,,,
KARANDIGHI - 32,,,,,,,,,,,,,,,,,,,GOUTAM PAUL,76391,34.73,,,,,,,,,,NIROD BANDHU BISWAS,764,0.35,,,,,,,BIRAJ BISWAS,96260,43.76,,,,,,,,,,,,,,,,,,,,,,MD. SAHABUDDIN,39414,17.92,,,,,,,,,,,,,,,,SK. MOHAMMAD ALAM,1042,0.47,,,,MURSID ALAM,1599,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1647,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUSHANTA KUMAR SINHA,155,0.07,,,,,,,,,,,,
KARIMPUR - 77,SAMSUN NAHAR KHATUN SEKH,5733,2.38,,,,,,,,,,,,,,,,SOHAM CHAKRABORTY,95049,39.45,,,,,,,,,,JITENDRANATH HALDER,728,0.3,,,,,,,SAMARENDRANATH GHOSH,105234,43.68,,,,,,,,,,,,,,,,,,,,,,PRABHAS MAJUMDAR,19334,8.03,,,,,,,,,,,,,,,,SAMAR KUMAR GHOSH,526,0.22,,,,POOJA PARAJITA ROY CHOUDHURY,10854,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1140,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHANAPATI MONDAL,1823,0.76,,,,,,,,,,,,
KASBA - 149,,,,,,,,,,,,,,,,,,,AHMED JAVED KHAN,117893,48.88,,,,,,,,,,SANJIB BISWAS,220,0.09,,,,,,,BANERJEE SANDIP,96919,40.18,,,,,,,,,,,,,,,,,,,,,,DIPU DAS,20042,8.31,,,,,,,,,,,,,,,,SWAPAN CHAKRABORTY,439,0.18,,,,MD. HASIM ZESHAN AHMAD,2019,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1902,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAMPA SARKAR,408,0.17,,,,,,,,,,,,
KASHIPUR - 244,,,,,,,,,,,,,,,,,,,SOUMEN BELTHARIA,85295,40.24,,,,,,,,,,,,,,,,,,,KAMALA KANTA HANSDA,106571,50.28,,,,,,,,,,,,,,,,,,,,,,BAURI SULEKHA,10818,5.1,,,,,,,,,,,,,,,,SUBHADIP PARAMANIK,1148,0.54,,,,SUBHAS CHANDRA MAHATA,2304,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2797,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIPAK MAHATO,1476,0.7,,,,,,,,,,,,
KASHIPUR-BELGACHHIA - 168,,,,,,,,,,,,,,,,,,,ATIN GHOSH,66717,44.32,,,,,,,,,,DAYA RAM JAISWARA,370,0.25,,,,,,,RITESH TIWARI,68368,45.41,,,,,,,,,,,,,,,,,,,,,,RAJENDRA GUPTA,11151,7.41,,,,,,,,,,,,,,,,SOUMYA CHATTOPADHYAY,289,0.19,,,,TARAK PAL,1340,0.89,,,,,,,,,,,,,,,,PHOOLTUSHY DUTTA,149,0.1,,,,,,,,,,,,,,,,,,,,,,HARSH GUPTA,95,0.06,,,,NOTA,1250,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NILRATAN NAIYA,215,0.14,,,,,,,,,,,,
KATULPUR - 256,,,,,,,,,,,,,,,,,,,HARAKALI PROTIHER,91874,38.24,,,,,,,,,,,,,,,,,,,LAKSHMI KANTA MAJUMDAR,126241,52.55,,,,,,,,,,,,,,,,,,,,,,RAMCHANDRA ROY,13380,5.57,,,,,,,,,,,,,,,,PABITRA MANDAL,1141,0.47,,,,SUMITRA MALLIK SANTRA,2890,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1662,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MOHAN SANTRA,2192,0.91,,,,,,,,,,,,
KATWA - 270,SIPPY TEWARY,2307,0.96,,,,,,,,,,,,,,,,RABINDRANATH CHATTERJEE,86954,36.3,,,,,,,,,,KALIPADA GAIN,855,0.36,,,,,,,KRISHNA GHOSH,122020,50.94,,,,,,,,,,,,,,,,,,,,,,SANJIB KUMAR DAS,17939,7.49,,,,,,,RAHUL PAL,528,0.22,,,,,,,SUROJIT GHOSH,2004,0.84,,,,CHATTERJEE RANAJIT,4233,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1486,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APURBA CHAKRABORTY,446,0.19,,,,,,,,,,,,
KESHIARY - 223,,,,,,,,,,,,,,,,,,,RAMJIBAN MANDI,97826,43.7,,,,,,,,,,TAPAN KUMAR SING,936,0.42,,,,,,,BHADRA HEMRAM,113713,50.8,,,,,,,,,,,,,,,,,,,,,,MALINA MURMU,6248,2.79,,,,,,,,,,,,,,,,CHUNARAM SAREN,838,0.37,,,,KALACHAND TUDU,1319,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1338,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUNIL SINGH,1233,0.55,,,,,,,,,,,,
KESHPUR - 235,,,,,,,,,,,,,,,,,,,SEULI SAHA,143123,56.36,,,,,,,,,,,,,,,,,,,SUVENDU SAMANTA,93018,36.63,,,,,,,,,,,,,,,,,,,,,,GURUPADA MONDAL,10432,4.11,,,,,,,,,,,,,,,,AJOY DOME,1832,0.72,,,,KAMAL KISHOR,1836,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1553,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARADHAN SING,1560,0.61,,,,,,,,,,,,
KETUGRAM - 271,SABINA YASMIN (USHA),2141,0.98,,,,,,,,,,,,,JAKIR GAINE,10700,4.88,SEKH SAHONAWEZ,83494,38.09,,,,,,,,,,SUSMITA PRADHAN,1026,0.47,,,,,,,ANADI GHOSH,111104,50.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATHURA GHOSH,2509,1.14,,,,SK ABUBAKKAR,2167,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,4034,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SATYANARAYAN MONDAL,668,0.3,,,,,,,,,,,,
KHANAKUL - 202,SK MUJIBAR RAHAMAN,650,0.27,,,,,,,,,,,,,SK SADDAM HOSSAIN,8021,3.38,PALASH KUMAR ROY,92246,38.9,,,,,,,,,,CHAYANA KHAN,1400,0.59,,,,,,,SUSANTA GHOSH,126729,53.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIKASH CHANDRA DOLUI,1936,0.82,,,,PRADIP KAR,1933,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1695,0.71,,,,,,,,,,,,,,,,,,,,,,BIPLAB MAZUMDER,1553,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHANDAGHOSH - 259,,,,,,,,,,,,,,,,,,,NABIN CHANDRA BAG,104183,46.67,,,,,,,,,,APURBALAL BISWAS,1022,0.46,,,,,,,GOUTAM DHARA,95899,42.96,,,,,,,,,,,,,,,,,,,,,,RAMJIBAN RAY,17535,7.85,,,,,,,,,,,,,,,,BIJOY KUMAR MAJHI,933,0.42,,,,ANUP KUMAR SAHA,1866,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1271,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHARAGPUR - 228,,,,,,,,,,,,,,,,,,,DINEN ROY,98320,47.14,,,,BARSHA MAHAPATRA,344,0.16,,,,,,,,,,,,,TAPAN BHUYA,95448,45.77,,,,,,,,,,,,,,,,,,,,,,SK SAJAHAN ALI,7951,3.81,,,,,,,,,,,,,,,,MANMATHA NATH DOLAI,1429,0.69,,,,UJJAL MUKHERJEE,1570,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1535,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AKSHAY KHAN,613,0.29,,,,,,,,,,,,
KHARAGPUR SADAR - 224,,,,,,,,,,,,,,,,,,,PRADIP SARKAR,59379,36.73,,,,,,,,,,GOKUL KHATICK,775,0.48,,,,,,,DILIP GHOSH,89885,55.6,,,,,,,,,,,,,,,,,,,,,,MADHUSUDAN ROY,5451,3.37,,,,,,,,,,,,,,,,BISHNU KUMAR SAHU,563,0.35,,,,DR. PAPIYA CHAKRABORTY,2879,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1290,0.8,,,,,,,,,,,,,T. ANIL SINGH,355,0.22,,,,,,,,,,,,,,,,,,,,,,SURANJAN MAHAPATRA,806,0.5,,,,,,,,,,,,
KHARDAHA - 109,NASIM KHAN,163,0.08,,,,,,,,,,,,,,,,DEVADEEP PUROHIT,73266,37.28,,,,,,,,,,TAPAS BAR,488,0.25,,,,,,,KALYAN CHAKRABORTI,97752,49.75,,,,NIRMALYA SING,180,0.09,,,,,,,,,,,,,,,,DEBAJYOTI DAS (SUBHO),19818,10.09,,,,,,,,,,,,,DEV KUMAR BISWAS,404,0.21,AMIT DUTTA,663,0.34,,,,JAYDEB GHOSH,1559,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1316,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHARGRAM - 66,JADAB DAS,876,0.43,,,,,,,,,,,,,,,,ASHIS MARJIT,68415,33.46,,,,,,,,,,SAILESWAR MONDAL,687,0.34,,,,,,,MITALI MAL,77748,38.02,,,,,,,,,,,,,,,,,,,,,,DHRUBAJOTI SAHA,41944,20.51,,,,,,,,,,,,,,,,BHUBAN MOHAN SAHA,677,0.33,,,,MANDER KANTI MONDAL,11009,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1879,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KHEJURI - 215,,,,,,,,,,,,,,,,,,,RABIN CHANDRA MANDAL,97185,41.12,,,,,,,,,,GOSTHO GOPAL DAS,547,0.23,,,,,,,SUBRATA PAIK,129875,54.96,,,,,,,,,,,,,,,,,,,,,,HIMANGSHU DAS,5365,2.27,,,,,,,,,,,,,,,,RABIN MANDAL,609,0.26,,,,ASIT PRAMANIK,832,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,601,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PABITRA MONDAL,348,0.15,,,,,,,,,,,,
KOLKATA PORT - 158,MD IMTIYAZ ALAM,166,0.11,,,,,,,,,,,,,,,,FIRHAD HAKIM,101226,65.43,,,,,,,,,,FIROZA KHATUN,526,0.34,,,,,,,RAKESH SINGH,45146,29.18,,,,,,,,,,,,,,,,,,,,,,FAIYAZ AHMAD KHAN,2571,1.66,,,,,,,,,,,,,,,,SANJAY DEY,786,0.51,,,,AQUIB GULZAR,2533,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,573,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SRI CHAND BIND,133,0.09,,,,,,,,,,,,
KRISHNAGANJ - 88,,,,,,,,,,,,,,,,,,,SAMIR KUMAR PODDAR,78939,33.96,,,,,,,,,,DULAL BISWAS,523,0.22,,,,,,,SUKANTA BISWAS,139838,60.15,,,,,,,,,,,,,,,,,,,,,,ARCHANA BISWAS,6833,2.94,,,,,,,,,,SANTOSH KUMAR ADHIKARY,586,0.25,,,,MILAN KUMAR MANDAL,1229,0.53,,,,SANKAR SARKAR,1085,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,923,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIT BARAN BISWAS,561,0.24,,,,,,,,,,,,
KRISHNANAGAR DAKSHIN - 85,,,,,,,,,,,,,,,,,,,UJJAL BISWAS,75061,38.09,,,,,,,,,,SUSANTA KR MONDAL,717,0.36,,,,,,,SADHAN GHOSH,102862,52.19,,,,,,,,,,,,,,,,,,,,,,,,,LABANI JANGI,9468,4.8,,,,,,,,,,,,,SANJU GHOSH,1508,0.77,,,,ABDUR RAHIM SHAIKH,3219,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1119,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRABIR DEY,250,0.13,,,,,,,,,,,,
KRISHNANAGAR UTTAR - 83,,,,,,,,,,,,,,,,,,,SOMNATH DUTTA,54850,27.15,,,,,,,,,,BIDHAN HALDER,1358,0.67,,,,,,,TARAK NATH CHATTERJEE,133211,65.93,,,,,,,,,,,,,,,,,,,,,,ADWAITA BISWAS,8336,4.13,,,,,,,,,,,,,,,,AMITAVA NANDI,310,0.15,,,,ARGHYA GON,1516,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1192,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOYDIP CHAUDHURI,1284,0.64,,,,,,,,,,,,
KULPI - 133,SABINA KHATUN,275,0.13,,,,,,,,,,,,,ABDUL MALEQUE MOLLA,30052,14.47,BARNALI DHARA,91266,43.94,,,,,,,,,,MOSHARAF MANDAL,719,0.35,,,,,,,ABANI NASKAR,80883,38.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABANIMOHAN ROY,834,0.4,,,,KUTUB UDDIN MOLLA,1497,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1378,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAMUNA TANTI,447,0.22,,,,,,,,,,,,
KULTALI - 129,,,,,,,,,,,,,,,,,,,GANESH CHANDRA MONDAL,146435,57.75,,,,,,,BHUTNATH SARDAR,203,0.08,SANKAR DEB MONDAL,252,0.1,,,,,,,MADHABI MAHALDER,87159,34.38,,,,,,,,,,,,,,,,,,,,,,RAMSANKAR HALDER,13361,5.27,,,,,,,,,,,,,,,,SANKAR NASKAR,682,0.27,,,,RUPA HALDAR,331,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1470,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHANKAR NASKAR,3253,1.28,,,,,,,,,,,,
KULTI - 282,,,,,,,BHABANI CHARAN ACHARYA,3937,2.07,,,,,,,,,,ABHIJIT GHATAK,77072,40.51,,,,,,,,,,,,,,,,,,,AJAY KUMAR PODDAR,103570,54.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHEKHAWAT KHAN,533,0.28,,,,,,,AKHTAR HUSSAIN MD,1033,0.54,,,,RAVI YADAV,1555,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2539,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUMARGANJ - 38,,,,,,,,,,,,,,,,,,,TORAF HOSSAIN MANDAL,82791,47.62,,,,,,,,,,BIPUL TUDU,916,0.53,,,,,,,SUBHENDU SARKAR,76106,43.77,,,,,,,,,,,,,,,,,,,,,,MOFAZZAL HOSSAIN,10149,5.84,,,,,,,,,,,,,,,,RUHUL AMIN HAQUE,539,0.31,,,,GOLAM MORTUJA MONDAL,1404,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,789,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RANJIT DEV,724,0.42,,,,,,,,,,,,
KUMARGRAM - 10,UNILISH MOCHARI,461,0.19,,,,,,,,,,,,,,,,RAJEEV TIRKEY,90167,36.53,,,,,,,,,,,,,,,,,,,MANOJ KUMAR ORAON,143044,57.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUSHIL MINZ,245,0.1,,,,,,,,,,BIKASH ORAON,1791,0.73,,,,SUDHAM LAMA,2261,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,2924,1.18,,,,,,,,,,,,,,,,,,,,,,KISHOR MINJ,4111,1.67,,,,,,,,,,,,,RAM ORAON,279,0.11,,,,,,,,,,,,
KURSEONG - 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMAR LAMA,57871,31.83,SONAM LAMA,74878,41.18,,,,,,,,,,,,,,,,,,,,,,UTTAM BRAHMAN,1690,0.93,,,,,,,,,,,,,,,,BANDANA RAI,41088,22.6,,,,SAROJ KUMAR KHATTRI,1651,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1768,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KUSHMANDI - 37,,,,,,,,,,,,,,,,,,,REKHA ROY,88374,44.29,,,,,,,,,,,,,,,,,,,TAPAS CHANDRA ROY,97437,48.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PARESH ADHIKARI,1167,0.58,,,,BABLU SARKAR,2645,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1584,0.79,,,,,,,,,,,,,,,,,,,,,,JYOTIRMOY ROY,6861,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABPUR - 288,SAMAD SEIKH,442,0.2,,,,,,,,,,,,,,,,ABHIJIT SINHA (RANA),102852,46.12,,,,,,,,,,MURMU SUNIL,400,0.18,,,,,,,DEBASIS OJHA (HAKU DA),106402,47.71,,,,,,,,,,,,,,,,,,,,,,MANASA HANSDA,6156,2.76,,,,,,,,,,,,,,,,DEBABRATA BALA,1703,0.76,,,,RATNA SEN,1263,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK SIRAJUL HOQUE,236,0.11,,,,,,,NOTA,3145,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LALGOLA - 61,,,,,,,,,,,,,MD TARIK AZIZ,2319,1.29,,,,ABDUL AZIZ DOCTOR,67954,37.72,,,,,,,,,,,,,,,,,,,AMAR KUMAR DAS,35496,19.7,,,,MOUSUMI KHATUN,309,0.17,,,,,,,,,,,,,,,,BABLUZZAMAN MD,21932,12.17,,,,,,,,,,,,,,,,ZINNATUN NESHA,957,0.53,,,,TOUHIDUR RAHAMAN SUMAN,48994,27.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTA,1044,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MUNTASIR ZAMIL,223,0.12,,,,,,,,,,,,
MADARIHAT - 14,,,,,,,,,,,,,,,,,,,JAYPRAKASH TOPPO,61578,34.84,,,,,,,,,,ISHAK RABHA,1406,0.8,,,,,,,LAXUMAN LIMBU,102488,57.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,BABITA BARA TIRKEY,888,0.5,,,,,,,,,,SARADIP NARJEENARY,1226,0.69,,,,JOY PRAFFUL LAKRA,3029,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HAREN RABHA,638,0.36,,,,,,,NOTA,1880,1.06,,,,,,,,,,,,,,,,,,,,,,SUBHASH LOHAR,3129,1.77,,,,,,,,,,,,,SUDHIST BARAIK,491,0.28,,,,,,,,,,,,
